"FY2019_2.csv",1000000,280,5,2019,"2018-10-01","2019-09-30",0,120689,0.9781,0.9772,0.9821
"FY2019_3.csv",1000000,280,5,2019,"2018-10-01","2019-09-30",1,119310,0.978,0.9769,0.9819
"FY2019_4.csv",1000000,280,5,2019,"2018-10-01","2019-09-30",0,119682,0.9781,0.9772,0.9823
"FY2019_5.csv",1000000,280,5,2019,"2018-10-01","2019-09-30",0,119254,0.9779,0.9768,0.9817
"FY2019_6.csv",1000000,280,5,2019,"2018-10-01","2019-09-30",0,120508,0.9776,0.9763,0.9813
"FY2019_7.csv",461152,280,5,2019,"2018-10-01","2019-09-30",0,55192,0.9775,0.9765,0.9815
"FY2020_1.csv",1000000,280,5,2020,"2019-11-11","2020-03-11",0,166648,0.9855,0.984,0.9869
"FY2020_2.csv",584114,280,5,2020,"2019-10-01","2019-11-11",0,81279,0.9787,0.9777,0.9828
FY(All)_1.csv,1000000,282,5,NA,2000-10-19,2020-03-11,0,134497,0.9795,0.9783,0.9827
FY(All)_2.csv,1000000,282,5,NA,2000-10-01,2020-03-11,9,49397,0.8906,0.894,0.9023
FY(All)_3.csv,1000000,282,5,NA,2000-10-01,2020-01-08,6,16524,0.9446,0.9463,0.964
FY(All)_4.csv,539641,282,3,NA,2000-10-01,2020-01-08,2,17118,0.9658,0.9611,0.9675
